predictor,n,diagnosis,score_fun,score
DNN,6,NORM,Recall,0.9528301886792453
DNN,6,NORM,Specificity,0.6760330578512397
DNN,6,NORM,F1 score,0.8028933092224232
DNN,6,CD,Precision,0.5872689938398358
DNN,6,CD,Recall,0.8767908309455588
DNN,6,CD,Specificity,0.8748603351955307
DNN,6,CD,F1 score,0.7087980173482032
DNN,6,HYP,Precision,0.4495114006514658
DNN,6,HYP,Recall,0.7268041237113402
DNN,6,HYP,Specificity,0.9044746103569633
DNN,6,HYP,F1 score,0.5604838709677419
DNN,6,MI,Precision,0.5076923076923077
DNN,6,MI,Recall,0.4072398190045249
DNN,6,MI,Specificity,0.9522842639593908
DNN,6,MI,F1 score,0.4631578947368421
DNN,6,STTC,Precision,0.4492753623188406
DNN,6,STTC,Recall,0.34444444444444444
DNN,6,STTC,Specificity,0.9612903225806452
DNN,6,STTC,F1 score,0.402555910543131
DNN,7,NORM,Precision,0.6919575113808801
DNN,7,NORM,Recall,0.952928870292887
DNN,7,NORM,Specificity,0.6772655007949125
DNN,7,NORM,F1 score,0.8032712403452976
DNN,7,CD,Precision,0.5892857142857143
DNN,7,CD,Recall,0.8793565683646113
DNN,7,CD,Specificity,0.875
DNN,7,CD,F1 score,0.7105882352941176
DNN,7,HYP,Precision,0.44983818770226536
DNN,7,HYP,Recall,0.7272727272727273
DNN,7,HYP,Specificity,0.9047619047619048
DNN,7,HYP,F1 score,0.5614035087719298
DNN,7,MI,Precision,0.5111111111111111
DNN,7,MI,Recall,0.40789473684210525
DNN,7,MI,Specificity,0.9525252525252526
DNN,7,MI,F1 score,0.4634760705289673
DNN,7,STTC,Precision,0.45
DNN,7,STTC,Recall,0.3465909090909091
DNN,7,STTC,Specificity,0.9613095238095238
DNN,7,STTC,F1 score,0.40304182509505704
DNN,8,NORM,Precision,0.6923076923076923
DNN,8,NORM,Recall,0.952928870292887
DNN,8,NORM,Specificity,0.6780366056572379
DNN,8,NORM,F1 score,0.8047337278106509
DNN,8,CD,Precision,0.5893536121673004
DNN,8,CD,Recall,0.8807588075880759
DNN,8,CD,Specificity,0.8767048554282597
DNN,8,CD,F1 score,0.711864406779661
DNN,8,HYP,Precision,0.45
DNN,8,HYP,Recall,0.7281553398058253
DNN,8,HYP,Specificity,0.9049544994944388
DNN,8,HYP,F1 score,0.5650406504065041
DNN,8,MI,Precision,0.5114942528735632
DNN,8,MI,Recall,0.4095238095238095
DNN,8,MI,Specificity,0.9526448362720403
DNN,8,MI,F1 score,0.46475195822454307
DNN,8,STTC,Precision,0.45652173913043476
DNN,8,STTC,Recall,0.34806629834254144
DNN,8,STTC,Specificity,0.9613095238095238
DNN,8,STTC,F1 score,0.40418118466898956
DNN,9,NORM,Precision,0.6930846930846931
DNN,9,NORM,Recall,0.9530916844349681
DNN,9,NORM,Specificity,0.6784037558685446
DNN,9,NORM,F1 score,0.8051716451181453
DNN,9,CD,Precision,0.5903614457831325
DNN,9,CD,Recall,0.881159420289855
DNN,9,CD,Specificity,0.8773738469886055
DNN,9,CD,F1 score,0.7136363636363636
DNN,9,HYP,Precision,0.4504792332268371
DNN,9,HYP,Recall,0.7305699481865285
DNN,9,HYP,Specificity,0.9050761421319797
DNN,9,HYP,F1 score,0.569811320754717
DNN,9,MI,Precision,0.5124378109452736
DNN,9,MI,Recall,0.4097560975609756
DNN,9,MI,Specificity,0.9528158295281582
DNN,9,MI,F1 score,0.4657534246575342
DNN,9,STTC,Precision,0.4652777777777778
DNN,9,STTC,Recall,0.3484848484848485
DNN,9,STTC,Specificity,0.9613670133729569
DNN,9,STTC,F1 score,0.40514469453376206
DNN,10,NORM,Precision,0.6934594168636722
DNN,10,NORM,Recall,0.9532338308457712
DNN,10,NORM,Specificity,0.6802664446294754
DNN,10,NORM,F1 score,0.8054176072234763
DNN,10,CD,Precision,0.5905096660808435
DNN,10,CD,Recall,0.8817204301075269
DNN,10,CD,Specificity,0.8774725274725275
DNN,10,CD,F1 score,0.7152466367713004
DNN,10,HYP,Precision,0.4504792332268371
DNN,10,HYP,Recall,0.7309417040358744
DNN,10,HYP,Specificity,0.9051896207584831
DNN,10,HYP,F1 score,0.5704225352112676
DNN,10,MI,Precision,0.5128205128205128
DNN,10,MI,Recall,0.4146341463414634
DNN,10,MI,Specificity,0.9530132788559755
DNN,10,MI,F1 score,0.46629213483146065
DNN,10,STTC,Precision,0.46564885496183206
DNN,10,STTC,Recall,0.3487179487179487
DNN,10,STTC,Specificity,0.9613861386138614
DNN,10,STTC,F1 score,0.4065573770491803
DNN,11,NORM,Precision,0.6935608999224204
DNN,11,NORM,Recall,0.9533195020746889
DNN,11,NORM,Specificity,0.6802884615384616
DNN,11,NORM,F1 score,0.8056057866184448
DNN,11,CD,Precision,0.5909980430528375
DNN,11,CD,Recall,0.8817733990147784
DNN,11,CD,Specificity,0.8778205833791964
DNN,11,CD,F1 score,0.7155963302752294
DNN,11,HYP,Precision,0.4523076923076923
DNN,11,HYP,Recall,0.7313432835820896
DNN,11,HYP,Specificity,0.9051941502773575
DNN,11,HYP,F1 score,0.5719769673704415
DNN,11,MI,Precision,0.5132275132275133
DNN,11,MI,Recall,0.41517857142857145
DNN,11,MI,Specificity,0.953030303030303
DNN,11,MI,F1 score,0.46875
DNN,11,STTC,Precision,0.46616541353383456
DNN,11,STTC,Recall,0.3489583333333333
DNN,11,STTC,Specificity,0.9616151545363908
DNN,11,STTC,F1 score,0.4074074074074074
DNN,12,NORM,Precision,0.6936728395061729
DNN,12,NORM,Recall,0.9533678756476683
DNN,12,NORM,Specificity,0.6804043545878694
DNN,12,NORM,F1 score,0.8059166293142088
DNN,12,CD,Precision,0.5913793103448276
DNN,12,CD,Recall,0.882051282051282
DNN,12,CD,Specificity,0.8788046485888212
DNN,12,CD,F1 score,0.7158403869407497
DNN,12,HYP,Precision,0.45427728613569324
DNN,12,HYP,Recall,0.7336448598130841
DNN,12,HYP,Specificity,0.9056984367120524
DNN,12,HYP,F1 score,0.5724907063197026
DNN,12,MI,Precision,0.5133689839572193
DNN,12,MI,Recall,0.41626794258373206
DNN,12,MI,Specificity,0.9530469530469531
DNN,12,MI,F1 score,0.4690721649484536
DNN,12,STTC,Precision,0.4675324675324675
DNN,12,STTC,Recall,0.35119047619047616
