predictor,n,diagnosis,score_fun,score
DNN,6,NORM,Precision,0.6714828897338403
DNN,6,NORM,Recall,0.9779874213836478
DNN,6,NORM,Specificity,0.6395443449959316
DNN,6,NORM,F1 score,0.7994567677682209
DNN,6,CD,Precision,0.6537634408602151
DNN,6,CD,Recall,0.8785529715762274
DNN,6,CD,Specificity,0.9067385444743935
DNN,6,CD,F1 score,0.7604938271604939
DNN,6,HYP,Precision,0.5196850393700787
DNN,6,HYP,Recall,0.6635514018691588
DNN,6,HYP,Specificity,0.930668016194332
DNN,6,HYP,F1 score,0.5944700460829493
DNN,6,MI,Precision,0.4619289340101523
DNN,6,MI,Recall,0.4267241379310345
DNN,6,MI,Specificity,0.9406994424733908
DNN,6,MI,F1 score,0.45588235294117646
DNN,6,STTC,Precision,0.4785714285714286
DNN,6,STTC,Recall,0.3689839572192513
DNN,6,STTC,Specificity,0.9626307922272048
DNN,6,STTC,F1 score,0.43109540636042404
DNN,7,NORM,Precision,0.6724014336917563
DNN,7,NORM,Recall,0.9781094527363184
DNN,7,NORM,Specificity,0.6412337662337663
DNN,7,NORM,F1 score,0.8
DNN,7,CD,Precision,0.6556016597510373
DNN,7,CD,Recall,0.8787061994609164
DNN,7,CD,Specificity,0.9072668112798264
DNN,7,CD,F1 score,0.7611044417767107
DNN,7,HYP,Precision,0.5211267605633803
DNN,7,HYP,Recall,0.6636771300448431
DNN,7,HYP,Specificity,0.930668016194332
DNN,7,HYP,F1 score,0.5957446808510638
DNN,7,MI,Precision,0.46524064171123
DNN,7,MI,Recall,0.42702702702702705
DNN,7,MI,Specificity,0.9409090909090909
DNN,7,MI,F1 score,0.4562334217506631
DNN,7,STTC,Precision,0.48344370860927155
DNN,7,STTC,Recall,0.36923076923076925
DNN,7,STTC,Specificity,0.9627450980392157
DNN,7,STTC,F1 score,0.4312267657992565
DNN,8,NORM,Precision,0.6733958183129055
DNN,8,NORM,Recall,0.9781420765027322
DNN,8,NORM,Specificity,0.6415247364152473
DNN,8,NORM,F1 score,0.8001760563380281
DNN,8,CD,Precision,0.6573705179282868
DNN,8,CD,Recall,0.8793103448275862
DNN,8,CD,Specificity,0.9073869900771775
DNN,8,CD,F1 score,0.7619047619047619
DNN,8,HYP,Precision,0.5215827338129496
DNN,8,HYP,Recall,0.6650943396226415
DNN,8,HYP,Specificity,0.9307078763708874
DNN,8,HYP,F1 score,0.5959367945823928
DNN,8,MI,Precision,0.46524064171123
DNN,8,MI,Recall,0.4337899543378995
DNN,8,MI,Specificity,0.9419485108531045
DNN,8,MI,F1 score,0.4577114427860697
DNN,8,STTC,Precision,0.48507462686567165
DNN,8,STTC,Recall,0.3701657458563536
DNN,8,STTC,Specificity,0.9628724963361016
DNN,8,STTC,F1 score,0.43209876543209874
DNN,9,NORM,Precision,0.674123788217748
DNN,9,NORM,Recall,0.9785867237687366
DNN,9,NORM,Specificity,0.6418269230769231
DNN,9,NORM,F1 score,0.8014184397163121
DNN,9,CD,Precision,0.6578411405295316
DNN,9,CD,Recall,0.8796561604584527
DNN,9,CD,Specificity,0.9075399009356081
DNN,9,CD,F1 score,0.7621247113163973
DNN,9,HYP,Precision,0.5227272727272727
DNN,9,HYP,Recall,0.6698564593301436
DNN,9,HYP,Specificity,0.9310171198388721
DNN,9,HYP,F1 score,0.5971370143149284
DNN,9,MI,Precision,0.46534653465346537
DNN,9,MI,Recall,0.4340425531914894
DNN,9,MI,Specificity,0.9422690763052208
DNN,9,MI,F1 score,0.45933014354066987
DNN,9,STTC,Precision,0.4861111111111111
DNN,9,STTC,Recall,0.3712574850299401
DNN,9,STTC,Specificity,0.963129048330842
DNN,9,STTC,F1 score,0.43278688524590164
DNN,10,NORM,Precision,0.6744712990936556
DNN,10,NORM,Recall,0.9786802030456853
DNN,10,NORM,Specificity,0.6424581005586593
DNN,10,NORM,F1 score,0.8017505470459518
DNN,10,CD,Precision,0.658008658008658
DNN,10,CD,Recall,0.8796561604584527
DNN,10,CD,Specificity,0.9075997813012575
DNN,10,CD,F1 score,0.7623642943305187
DNN,10,HYP,Precision,0.5232558139534884
DNN,10,HYP,Recall,0.6723404255319149
DNN,10,HYP,Specificity,0.9316926167754898
DNN,10,HYP,F1 score,0.5978947368421053
DNN,10,MI,Precision,0.46551724137931033
DNN,10,MI,Recall,0.43414634146341463
DNN,10,MI,Specificity,0.9424603174603174
DNN,10,MI,F1 score,0.45965770171149145
DNN,10,STTC,Precision,0.488
DNN,10,STTC,Recall,0.37142857142857144
DNN,10,STTC,Specificity,0.9632936507936508
DNN,10,STTC,F1 score,0.43478260869565216
DNN,11,NORM,Precision,0.6745213549337261
DNN,11,NORM,Recall,0.9789156626506024
DNN,11,NORM,Specificity,0.6427990235964198
DNN,11,NORM,F1 score,0.8019197207678883
DNN,11,CD,Precision,0.6583011583011583
DNN,11,CD,Recall,0.8814016172506739
DNN,11,CD,Specificity,0.9080021774632553
DNN,11,CD,F1 score,0.7624703087885986
DNN,11,HYP,Precision,0.5232558139534884
DNN,11,HYP,Recall,0.675
DNN,11,HYP,Specificity,0.9318066157760814
DNN,11,HYP,F1 score,0.5991561181434599
DNN,11,MI,Precision,0.4658119658119658
DNN,11,MI,Recall,0.4353448275862069
DNN,11,MI,Specificity,0.9430604982206405
DNN,11,MI,F1 score,0.46078431372549017
DNN,11,STTC,Precision,0.48951048951048953
DNN,11,STTC,Recall,0.3735632183908046
DNN,11,STTC,Specificity,0.9633300297324083
DNN,11,STTC,F1 score,0.4350453172205438
DNN,12,NORM,Precision,0.6747430249632893
DNN,12,NORM,Recall,0.9791231732776617
DNN,12,NORM,Specificity,0.6430241621200312
DNN,12,NORM,F1 score,0.8020521590423257
DNN,12,CD,Precision,0.6583333333333333
DNN,12,CD,Recall,0.8820375335120644
DNN,12,CD,Specificity,0.9081465281574631
DNN,12,CD,F1 score,0.7626918536009445
DNN,12,HYP,Precision,0.5243445692883895
DNN,12,HYP,Recall,0.675
DNN,12,HYP,Specificity,0.931910569105691
DNN,12,HYP,F1 score,0.5991902834008097
DNN,12,MI,Precision,0.4666666666666667
DNN,12,MI,Recall,0.43601895734597157
DNN,12,MI,Specificity,0.9431303472571716
DNN,12,MI,F1 score,0.46115288220551376
DNN,12,STTC,Precision,0.49242424242424243
DNN,12,STTC,Recall,0.3764705882352941
DNN,12,STTC,Specificity,0.9636273044344793
DNN,12,STTC,F1 score,0.43537414965986393
DNN,13,NORM,Precision,0.6758364312267658
DNN,13,NORM,Recall,0.9791666666666666
DNN,13,NORM,Specificity,0.6431924882629108
DNN,13,NORM,F1 score,0.8020609703735508
DNN,13,CD,Precision,0.6587677725118484
DNN,13,CD,Recall,0.8836565096952909
DNN,13,CD,Specificity,0.9084931506849315
DNN,13,CD,F1 score,0.7632508833922261
DNN,13,HYP,Precision,0.5245283018867924
DNN,13,HYP,Recall,0.6767676767676768
DNN,13,HYP,Specificity,0.9319659829914958
DNN,13,HYP,F1 score,0.6004319654427646
DNN,13,MI,Precision,0.46733668341708545
DNN,13,MI,Recall,0.4365482233502538
DNN,13,MI,Specificity,0.9432336543335023
DNN,13,MI,F1 score,0.46153846153846156
DNN,13,STTC,Precision,0.49242424242424243
DNN,13,STTC,Recall,0.378698224852071
DNN,13,STTC,Specificity,0.9638076351016361
DNN,13,STTC,F1 score,0.436241610738255
DNN,14,NORM,Precision,0.6758569299552906
DNN,14,NORM,Recall,0.9792099792099792
DNN,14,NORM,Specificity,0.6434923201293452
DNN,14,NORM,F1 score,0.8021201413427562
DNN,14,CD,Precision,0.659877800407332
DNN,14,CD,Recall,0.8838383838383839
DNN,14,CD,Specificity,0.9086406164006604
DNN,14,CD,F1 score,0.763938315539739
DNN,14,HYP,Precision,0.5245283018867924
DNN,14,HYP,Recall,0.677570093457944
DNN,14,HYP,Specificity,0.9322548028311426
DNN,14,HYP,F1 score,0.6004319654427646
DNN,14,MI,Precision,0.46745562130177515
DNN,14,MI,Recall,0.4372093023255814
DNN,14,MI,Specificity,0.9434628975265018
DNN,14,MI,F1 score,0.4627659574468085
DNN,14,STTC,Precision,0.4928571428571429
DNN,14,STTC,Recall,0.37967914438502676
DNN,14,STTC,Specificity,0.9638318670576735
DNN,14,STTC,F1 score,0.4381625441696113
DNN,15,NORM,Precision,0.6760147601476014
DNN,15,NORM,Recall,0.9792746113989638
DNN,15,NORM,Specificity,0.6435146443514644
DNN,15,NORM,F1 score,0.8026666666666666
DNN,15,CD,Precision,0.6600790513833992
DNN,15,CD,Recall,0.8839779005524862
DNN,15,CD,Specificity,0.9087947882736156
DNN,15,CD,F1 score,0.7639593908629442
DNN,15,HYP,Precision,0.5245283018867924
DNN,15,HYP,Recall,0.6796116504854369
DNN,15,HYP,Specificity,0.9323915237134208
DNN,15,HYP,F1 score,0.6004415011037527
DNN,15,MI,Precision,0.4688995215311005
DNN,15,MI,Recall,0.4375
DNN,15,MI,Specificity,0.943471735867934
DNN,15,MI,F1 score,0.4634146341463415
DNN,15,STTC,Precision,0.49612403100775193
DNN,15,STTC,Recall,0.3817204301075269
DNN,15,STTC,Specificity,0.9638434868746905
DNN,15,STTC,F1 score,0.4391891891891892
DNN,16,NORM,Precision,0.6761487964989059
