predictor,n,diagnosis,score_fun,score
DNN,10,CD,Recall,0.8833333333333333
DNN,10,CD,Specificity,0.8618063112078346
DNN,10,CD,F1 score,0.6938775510204082
DNN,10,HYP,Precision,0.4709897610921502
DNN,10,HYP,Recall,0.6822429906542056
DNN,10,HYP,Specificity,0.9166248116524359
DNN,10,HYP,F1 score,0.5680473372781065
DNN,10,MI,Precision,0.5027624309392266
DNN,10,MI,Recall,0.42452830188679247
DNN,10,MI,Specificity,0.9508278976417461
DNN,10,MI,F1 score,0.47058823529411764
DNN,10,STTC,Precision,0.5462962962962963
DNN,10,STTC,Recall,0.3417085427135678
DNN,10,STTC,Specificity,0.9720588235294118
DNN,10,STTC,F1 score,0.4276729559748428
DNN,11,NORM,Precision,0.6751306945481703
DNN,11,NORM,Recall,0.9555785123966942
DNN,11,NORM,Specificity,0.6486486486486487
DNN,11,NORM,F1 score,0.7938655841226884
DNN,11,CD,Precision,0.5590277777777778
DNN,11,CD,Recall,0.884020618556701
DNN,11,CD,Specificity,0.8623110151187905
DNN,11,CD,F1 score,0.6940133037694013
DNN,11,HYP,Precision,0.4721311475409836
DNN,11,HYP,Recall,0.6827956989247311
DNN,11,HYP,Specificity,0.916708479678876
DNN,11,HYP,F1 score,0.5682326621923938
DNN,11,MI,Precision,0.5028901734104047
DNN,11,MI,Recall,0.4267241379310345
DNN,11,MI,Specificity,0.9509357612544259
DNN,11,MI,F1 score,0.47174447174447176
DNN,11,STTC,Precision,0.5476190476190477
DNN,11,STTC,Recall,0.3422459893048128
DNN,11,STTC,Specificity,0.972180824639841
DNN,11,STTC,F1 score,0.43109540636042404
DNN,12,NORM,Precision,0.6754916792738276
DNN,12,NORM,Recall,0.9556277056277056
DNN,12,NORM,Specificity,0.64882400648824
DNN,12,NORM,F1 score,0.7940913160250671
DNN,12,CD,Precision,0.5598591549295775
DNN,12,CD,Recall,0.8842975206611571
DNN,12,CD,Specificity,0.862390350877193
DNN,12,CD,F1 score,0.6940451745379876
DNN,12,HYP,Precision,0.47435897435897434
DNN,12,HYP,Recall,0.6834862385321101
DNN,12,HYP,Specificity,0.9167919799498747
DNN,12,HYP,F1 score,0.570264765784114
DNN,12,MI,Precision,0.5048076923076923
DNN,12,MI,Recall,0.42857142857142855
DNN,12,MI,Specificity,0.9511088709677419
DNN,12,MI,F1 score,0.47230320699708456
DNN,12,STTC,Precision,0.5504587155963303
DNN,12,STTC,Recall,0.3423913043478261
DNN,12,STTC,Specificity,0.9722634967805844
DNN,12,STTC,F1 score,0.43223443223443225
DNN,13,NORM,Precision,0.6761320030698388
DNN,13,NORM,Recall,0.9558823529411765
DNN,13,NORM,Specificity,0.6497504159733777
DNN,13,NORM,F1 score,0.7941176470588235
DNN,13,CD,Precision,0.5608919382504288
DNN,13,CD,Recall,0.8845070422535212
DNN,13,CD,Specificity,0.862533692722372
DNN,13,CD,F1 score,0.6940540540540541
DNN,13,HYP,Precision,0.47653429602888087
DNN,13,HYP,Recall,0.6846846846846847
DNN,13,HYP,Specificity,0.9168336673346693
DNN,13,HYP,F1 score,0.570281124497992
DNN,13,MI,Precision,0.5048076923076923
DNN,13,MI,Recall,0.43157894736842106
DNN,13,MI,Specificity,0.9512442864398172
DNN,13,MI,F1 score,0.4730077120822622
DNN,13,STTC,Precision,0.5533980582524272
DNN,13,STTC,Recall,0.3435897435897436
DNN,13,STTC,Specificity,0.9724680432645034
DNN,13,STTC,F1 score,0.43243243243243246
DNN,14,NORM,Precision,0.6761757902852737
DNN,14,NORM,Recall,0.9564766839378238
DNN,14,NORM,Specificity,0.6501623376623377
DNN,14,NORM,F1 score,0.7941307247665629
DNN,14,CD,Precision,0.5614035087719298
DNN,14,CD,Recall,0.8847117794486216
DNN,14,CD,Specificity,0.8626284478096268
DNN,14,CD,F1 score,0.694074969770254
DNN,14,HYP,Precision,0.4769736842105263
DNN,14,HYP,Recall,0.6859903381642513
DNN,14,HYP,Specificity,0.9169602415702064
DNN,14,HYP,F1 score,0.570281124497992
DNN,14,MI,Precision,0.5053191489361702
DNN,14,MI,Recall,0.4320388349514563
DNN,14,MI,Specificity,0.9514370664023786
DNN,14,MI,F1 score,0.4732824427480916
DNN,14,STTC,Precision,0.5537190082644629
DNN,14,STTC,Recall,0.34375
DNN,14,STTC,Specificity,0.9725137431284357
DNN,14,STTC,F1 score,0.4338235294117647
DNN,15,NORM,Precision,0.676402767102229
DNN,15,NORM,Recall,0.9570112589559877
DNN,15,NORM,Specificity,0.6506410256410257
DNN,15,NORM,F1 score,0.7945205479452054
DNN,15,CD,Precision,0.5616438356164384
DNN,15,CD,Recall,0.8855421686746988
DNN,15,CD,Specificity,0.8626585769442913
DNN,15,CD,F1 score,0.6941431670281996
DNN,15,HYP,Precision,0.47761194029850745
DNN,15,HYP,Recall,0.6869158878504673
DNN,15,HYP,Specificity,0.9169602415702064
DNN,15,HYP,F1 score,0.5702970297029702
DNN,15,MI,Precision,0.5053191489361702
DNN,15,MI,Recall,0.43317972350230416
DNN,15,MI,Specificity,0.9515151515151515
DNN,15,MI,F1 score,0.4734042553191489
DNN,15,STTC,Precision,0.5544554455445545
DNN,15,STTC,Recall,0.34375
DNN,15,STTC,Specificity,0.9725822532402791
DNN,15,STTC,F1 score,0.43389830508474575
DNN,16,NORM,Precision,0.6767976278724982
DNN,16,NORM,Recall,0.9572649572649573
DNN,16,NORM,Specificity,0.6507177033492823
DNN,16,NORM,F1 score,0.7950747581354441
DNN,16,CD,Precision,0.5633561643835616
DNN,16,CD,Recall,0.886039886039886
DNN,16,CD,Specificity,0.8634868421052632
DNN,16,CD,F1 score,0.6941798941798942
DNN,16,HYP,Precision,0.4778481012658228
DNN,16,HYP,Recall,0.6875
DNN,16,HYP,Specificity,0.9170506912442397
DNN,16,HYP,F1 score,0.5714285714285714
DNN,16,MI,Precision,0.5054945054945055
DNN,16,MI,Recall,0.43386243386243384
DNN,16,MI,Specificity,0.9515484515484516
DNN,16,MI,F1 score,0.4754521963824289
DNN,16,STTC,Precision,0.5546875
DNN,16,STTC,Recall,0.3442622950819672
DNN,16,STTC,Specificity,0.9725959142999502
DNN,16,STTC,F1 score,0.43416370106761565
DNN,17,NORM,Precision,0.676911544227886
DNN,17,NORM,Recall,0.9578189300411523
DNN,17,NORM,Specificity,0.650767987065481
DNN,17,NORM,F1 score,0.7951591214701927
DNN,17,CD,Precision,0.5635062611806798
DNN,17,CD,Recall,0.8863636363636364
DNN,17,CD,Specificity,0.8639825897714908
DNN,17,CD,F1 score,0.6946902654867256
DNN,17,HYP,Precision,0.4788273615635179
DNN,17,HYP,Recall,0.6889952153110048
DNN,17,HYP,Specificity,0.917258883248731
DNN,17,HYP,F1 score,0.5714285714285714
DNN,17,MI,Precision,0.5078534031413613
DNN,17,MI,Recall,0.4339622641509434
DNN,17,MI,Specificity,0.9516293279022403
DNN,17,MI,F1 score,0.47596153846153844
DNN,17,STTC,Precision,0.5565217391304348
DNN,17,STTC,Recall,0.34615384615384615
DNN,17,STTC,Specificity,0.972636815920398
DNN,17,STTC,F1 score,0.4342105263157895
DNN,18,NORM,Precision,0.6769346356123216
DNN,18,NORM,Recall,0.9579390115667719
DNN,18,NORM,Specificity,0.6513687600644122
DNN,18,NORM,F1 score,0.7953425884460367
DNN,18,CD,Precision,0.563922942206655
DNN,18,CD,Recall,0.8877005347593583
DNN,18,CD,Specificity,0.8641095890410959
DNN,18,CD,F1 score,0.6947141316073355
DNN,18,HYP,Precision,0.4792332268370607
DNN,18,HYP,Recall,0.6893203883495146
DNN,18,HYP,Specificity,0.9174174174174174
DNN,18,HYP,F1 score,0.5719844357976653
DNN,18,MI,Precision,0.5081967213114754
DNN,18,MI,Recall,0.43414634146341463
DNN,18,MI,Specificity,0.9517031011692934
DNN,18,MI,F1 score,0.47665847665847666
DNN,18,STTC,Precision,0.5575221238938053
DNN,18,STTC,Recall,0.34705882352941175
DNN,18,STTC,Specificity,0.972852912142152
DNN,18,STTC,F1 score,0.4357976653696498
DNN,19,NORM,Precision,0.6770992366412214
DNN,19,NORM,Recall,0.9579579579579579
DNN,19,NORM,Specificity,0.6514522821576764
DNN,19,NORM,F1 score,0.7959092930191196
DNN,19,CD,Precision,0.5642737896494157
DNN,19,CD,Recall,0.8885941644562334
DNN,19,CD,Specificity,0.864297253634895
DNN,19,CD,F1 score,0.6953846153846154
DNN,19,HYP,Precision,0.47962382445141066
DNN,19,HYP,Recall,0.6905829596412556
DNN,19,HYP,Specificity,0.9174219536757301
DNN,19,HYP,F1 score,0.5725490196078431
DNN,19,MI,Precision,0.5087719298245614
DNN,19,MI,Recall,0.43414634146341463
DNN,19,MI,Specificity,0.9517031011692934
DNN,19,MI,F1 score,0.47674418604651164
DNN,19,STTC,Precision,0.5583333333333333
DNN,19,STTC,Recall,0.3485714285714286
DNN,19,STTC,Specificity,0.9729463846532218
DNN,19,STTC,F1 score,0.4359861591695502
DNN,20,NORM,Precision,0.6772291820191599
DNN,20,NORM,Recall,0.9579918032786885
DNN,20,NORM,Specificity,0.6516679596586501
DNN,20,NORM,F1 score,0.7960906263882719
DNN,20,CD,Precision,0.5654362416107382
DNN,20,CD,Recall,0.889196675900277
DNN,20,CD,Specificity,0.8643602416254805
DNN,20,CD,F1 score,0.6954643628509719
DNN,20,HYP,Precision,0.47962382445141066
DNN,20,HYP,Recall,0.6905829596412556
DNN,20,HYP,Specificity,0.9174219536757301
DNN,20,HYP,F1 score,0.5742574257425742
DNN,20,MI,Precision,0.5103092783505154
DNN,20,MI,Recall,0.43457943925233644
DNN,20,MI,Specificity,0.9518499746578813
DNN,20,MI,F1 score,0.47674418604651164
DNN,20,STTC,Precision,0.5603448275862069
DNN,20,STTC,Recall,0.3505747126436782
DNN,20,STTC,Specificity,0.9730673316708229
DNN,20,STTC,F1 score,0.4359861591695502
DNN,21,NORM,Precision,0.6772486772486772
DNN,21,NORM,Recall,0.9580193756727664
DNN,21,NORM,Specificity,0.6526232114467408
DNN,21,NORM,F1 score,0.796187017703132
DNN,21,CD,Precision,0.566003616636528
DNN,21,CD,Recall,0.890625
DNN,21,CD,Specificity,0.8644161593801881
DNN,21,CD,F1 score,0.695557963163597
DNN,21,HYP,Precision,0.4804270462633452
DNN,21,HYP,Recall,0.6908212560386473
DNN,21,HYP,Specificity,0.9175152749490835
DNN,21,HYP,F1 score,0.5745140388768899
DNN,21,MI,Precision,0.5111111111111111
DNN,21,MI,Recall,0.435
DNN,21,MI,Specificity,0.9518796992481203
DNN,21,MI,F1 score,0.47738693467336685
DNN,21,STTC,Precision,0.5609756097560976
DNN,21,STTC,Recall,0.35064935064935066
DNN,21,STTC,Specificity,0.9730807577268196
DNN,21,STTC,F1 score,0.4375
DNN,22,NORM,Precision,0.6773211567732116
DNN,22,NORM,Recall,0.9580645161290322
DNN,22,NORM,Specificity,0.6528791565287916
DNN,22,NORM,F1 score,0.7966475518306132
DNN,22,CD,Precision,0.5660749506903353
DNN,22,CD,Recall,0.8908554572271387
DNN,22,CD,Specificity,0.8644628099173554
DNN,22,CD,F1 score,0.6962162162162162
DNN,22,HYP,Precision,0.4810126582278481
DNN,22,HYP,Recall,0.6909090909090909
DNN,22,HYP,Specificity,0.9175879396984925
DNN,22,HYP,F1 score,0.5745614035087719
DNN,22,MI,Precision,0.5114942528735632
DNN,22,MI,Recall,0.43577981651376146
DNN,22,MI,Specificity,0.9519230769230769
DNN,22,MI,F1 score,0.47745358090185674
DNN,22,STTC,Precision,0.5614035087719298
DNN,22,STTC,Recall,0.3532934131736527
DNN,22,STTC,Specificity,0.9730941704035875
DNN,22,STTC,F1 score,0.43866171003717475
DNN,23,NORM,Precision,0.6773455377574371
DNN,23,NORM,Recall,0.9580777096114519
DNN,23,NORM,Specificity,0.6532786885245901
DNN,23,NORM,F1 score,0.7966913365259034
DNN,23,CD,Precision,0.5664845173041895
DNN,23,CD,Recall,0.8909090909090909
DNN,23,CD,Specificity,0.8645720476706392
DNN,23,CD,F1 score,0.6968026460859978
DNN,23,HYP,Precision,0.4810126582278481
DNN,23,HYP,Recall,0.6915887850467289
DNN,23,HYP,Specificity,0.9177598385469223
DNN,23,HYP,F1 score,0.5745614035087719
DNN,23,MI,Precision,0.5116279069767442
DNN,23,MI,Recall,0.4369369369369369
DNN,23,MI,Specificity,0.9522132796780685
DNN,23,MI,F1 score,0.47761194029850745
DNN,23,STTC,Precision,0.5614035087719298
DNN,23,STTC,Recall,0.35353535353535354
DNN,23,STTC,Specificity,0.9731075697211156
DNN,23,STTC,F1 score,0.44029850746268656
DNN,24,NORM,Precision,0.6774691358024691
DNN,24,NORM,Recall,0.9581589958158996
DNN,24,NORM,Specificity,0.6533767290480065
DNN,24,NORM,F1 score,0.7969924812030075
DNN,24,CD,Precision,0.5669014084507042
DNN,24,CD,Recall,0.8913043478260869
DNN,24,CD,Specificity,0.8648208469055375
DNN,24,CD,F1 score,0.6969026548672567
DNN,24,HYP,Precision,0.48120300751879697
DNN,24,HYP,Recall,0.6926605504587156
DNN,24,HYP,Specificity,0.9178356713426854
DNN,24,HYP,F1 score,0.575
DNN,24,MI,Precision,0.5117647058823529
DNN,24,MI,Recall,0.4371859296482412
DNN,24,MI,Specificity,0.9523084728564181
DNN,24,MI,F1 score,0.47837150127226463
DNN,24,STTC,Precision,0.5625
DNN,24,STTC,Recall,0.35353535353535354
DNN,24,STTC,Specificity,0.9731075697211156
DNN,24,STTC,F1 score,0.44360902255639095
DNN,25,NORM,Precision,0.6775170325510976
DNN,25,NORM,Recall,0.9581589958158996
DNN,25,NORM,Specificity,0.6534090909090909
DNN,25,NORM,F1 score,0.7970639032815199
DNN,25,CD,Precision,0.5671378091872792
DNN,25,CD,Recall,0.8914285714285715
DNN,25,CD,Specificity,0.8650273224043716
DNN,25,CD,F1 score,0.6977777777777778
DNN,25,HYP,Precision,0.4816053511705686
DNN,25,HYP,Recall,0.6933333333333334
DNN,25,HYP,Specificity,0.9178498985801217
DNN,25,HYP,F1 score,0.5757575757575758
DNN,25,MI,Precision,0.5138121546961326
DNN,25,MI,Recall,0.4375
DNN,25,MI,Specificity,0.9523092369477911
DNN,25,MI,F1 score,0.478494623655914
DNN,25,STTC,Precision,0.5625
DNN,25,STTC,Recall,0.3539325842696629
DNN,25,STTC,Specificity,0.9731610337972167
DNN,25,STTC,F1 score,0.44363636363636366
DNN,26,NORM,Precision,0.6778471138845554
DNN,26,NORM,Recall,0.9581632653061225
DNN,26,NORM,Specificity,0.6535052377115229
DNN,26,NORM,F1 score,0.7971966710468682
DNN,26,CD,Precision,0.5671378091872792
DNN,26,CD,Recall,0.8917525773195877
DNN,26,CD,Specificity,0.865174672489083
DNN,26,CD,F1 score,0.6978260869565217
DNN,26,HYP,Precision,0.48242811501597443
DNN,26,HYP,Recall,0.6958762886597938
DNN,26,HYP,Specificity,0.9178915357323872
DNN,26,HYP,F1 score,0.5768500948766604
DNN,26,MI,Precision,0.5139664804469274
DNN,26,MI,Recall,0.4377880184331797
DNN,26,MI,Specificity,0.9526925012581782
DNN,26,MI,F1 score,0.4793388429752066
DNN,26,STTC,Precision,0.5625
DNN,26,STTC,Recall,0.35542168674698793
DNN,26,STTC,Specificity,0.9732009925558313
DNN,26,STTC,F1 score,0.44370860927152317
DNN,27,NORM,Precision,0.678082191780822
