predictor,n,diagnosis,score_fun,score
DNN,8,HYP,Specificity,0.9187032418952619
DNN,8,HYP,F1 score,0.5614035087719298
DNN,8,MI,Precision,0.4888888888888889
DNN,8,MI,Recall,0.40669856459330145
DNN,8,MI,Specificity,0.949161159125572
DNN,8,MI,F1 score,0.4509283819628647
DNN,8,STTC,Precision,0.5111111111111111
DNN,8,STTC,Recall,0.34615384615384615
DNN,8,STTC,Specificity,0.966765873015873
DNN,8,STTC,F1 score,0.42105263157894735
DNN,9,NORM,Precision,0.6875477463712758
DNN,9,NORM,Recall,0.9508196721311475
DNN,9,NORM,Specificity,0.6720911310008136
DNN,9,NORM,F1 score,0.8019197207678883
DNN,9,CD,Precision,0.6078431372549019
DNN,9,CD,Recall,0.8653846153846154
DNN,9,CD,Specificity,0.8867313915857605
DNN,9,CD,F1 score,0.7210401891252955
DNN,9,HYP,Precision,0.47157190635451507
DNN,9,HYP,Recall,0.6650943396226415
DNN,9,HYP,Specificity,0.9189052204764319
DNN,9,HYP,F1 score,0.5636743215031316
DNN,9,MI,Precision,0.49047619047619045
DNN,9,MI,Recall,0.4097560975609756
DNN,9,MI,Specificity,0.9493157627977699
DNN,9,MI,F1 score,0.453781512605042
DNN,9,STTC,Precision,0.5121951219512195
DNN,9,STTC,Recall,0.34705882352941175
DNN,9,STTC,Specificity,0.9667823500247893
DNN,9,STTC,F1 score,0.4214046822742475
DNN,10,NORM,Precision,0.688783570300158
DNN,10,NORM,Recall,0.9508547008547008
DNN,10,NORM,Specificity,0.6728896103896104
DNN,10,NORM,F1 score,0.8021390374331551
DNN,10,CD,Precision,0.6087824351297405
DNN,10,CD,Recall,0.8658536585365854
DNN,10,CD,Specificity,0.8893709327548807
DNN,10,CD,F1 score,0.7220299884659747
DNN,10,HYP,Precision,0.47249190938511326
DNN,10,HYP,Recall,0.6682926829268293
DNN,10,HYP,Specificity,0.9194029850746268
DNN,10,HYP,F1 score,0.563894523326572
DNN,10,MI,Precision,0.49142857142857144
DNN,10,MI,Recall,0.4110169491525424
DNN,10,MI,Specificity,0.9496475327291037
DNN,10,MI,F1 score,0.4568245125348189
DNN,10,STTC,Precision,0.5142857142857142
DNN,10,STTC,Recall,0.3473053892215569
DNN,10,STTC,Specificity,0.9672943508424182
DNN,10,STTC,F1 score,0.4244604316546763
DNN,11,NORM,Precision,0.6898928024502297
DNN,11,NORM,Recall,0.9514462809917356
DNN,11,NORM,Specificity,0.6729975227085053
DNN,11,NORM,F1 score,0.803030303030303
DNN,11,CD,Precision,0.6090373280943026
DNN,11,CD,Recall,0.8664850136239782
DNN,11,CD,Specificity,0.8893854748603351
DNN,11,CD,F1 score,0.7226107226107226
DNN,11,HYP,Precision,0.4735202492211838
DNN,11,HYP,Recall,0.6696428571428571
DNN,11,HYP,Specificity,0.9194120628484541
DNN,11,HYP,F1 score,0.5661157024793388
DNN,11,MI,Precision,0.49238578680203043
DNN,11,MI,Recall,0.4120603015075377
DNN,11,MI,Specificity,0.9496475327291037
DNN,11,MI,F1 score,0.45714285714285713
DNN,11,STTC,Precision,0.5144927536231884
DNN,11,STTC,Recall,0.34806629834254144
DNN,11,STTC,Specificity,0.9673105497771174
DNN,11,STTC,F1 score,0.425531914893617
DNN,12,NORM,Precision,0.690238278247502
DNN,12,NORM,Recall,0.9515962924819773
DNN,12,NORM,Specificity,0.6734033953112368
DNN,12,NORM,F1 score,0.8031774051191527
DNN,12,CD,Precision,0.6092592592592593
DNN,12,CD,Recall,0.8666666666666667
DNN,12,CD,Specificity,0.8896174863387978
DNN,12,CD,F1 score,0.7231121281464531
DNN,12,HYP,Precision,0.47419354838709676
DNN,12,HYP,Recall,0.6712328767123288
DNN,12,HYP,Specificity,0.9194936708860759
DNN,12,HYP,F1 score,0.567219152854512
DNN,12,MI,Precision,0.495
DNN,12,MI,Recall,0.413265306122449
DNN,12,MI,Specificity,0.949672873678913
DNN,12,MI,F1 score,0.4573002754820937
DNN,12,STTC,Precision,0.5163934426229508
DNN,12,STTC,Recall,0.350253807106599
DNN,12,STTC,Specificity,0.9674022066198595
DNN,12,STTC,F1 score,0.4258064516129032
DNN,13,NORM,Precision,0.6905901116427432
DNN,13,NORM,Recall,0.9516616314199395
DNN,13,NORM,Specificity,0.6737012987012987
DNN,13,NORM,F1 score,0.8032200357781754
DNN,13,CD,Precision,0.6093117408906883
DNN,13,CD,Recall,0.8666666666666667
DNN,13,CD,Specificity,0.8900269541778976
DNN,13,CD,F1 score,0.7236994219653179
DNN,13,HYP,Precision,0.4758364312267658
DNN,13,HYP,Recall,0.6714975845410628
DNN,13,HYP,Specificity,0.9195575666163901
DNN,13,HYP,F1 score,0.5680933852140078
DNN,13,MI,Precision,0.4972375690607735
