predictor,n,diagnosis,score_fun,score
DNN,16,NORM,Precision,0.6453651685393258
DNN,16,NORM,Recall,0.9834881320949432
DNN,16,NORM,Specificity,0.5925324675324676
DNN,16,NORM,F1 score,0.7812113720642769
DNN,16,CD,Precision,0.5406301824212272
DNN,16,CD,Recall,0.9371428571428572
DNN,16,CD,Specificity,0.8431372549019608
DNN,16,CD,F1 score,0.6911928651059086
DNN,16,HYP,Precision,0.37557603686635943
DNN,16,HYP,Recall,0.8230088495575221
DNN,16,HYP,Specificity,0.8549039433771486
DNN,16,HYP,F1 score,0.5237315875613748
DNN,16,MI,Precision,0.4801762114537445
DNN,16,MI,Recall,0.5165876777251185
DNN,16,MI,Specificity,0.9366834170854271
DNN,16,MI,F1 score,0.5087281795511222
DNN,16,STTC,Precision,0.5609756097560976
DNN,16,STTC,Recall,0.4032258064516129
DNN,16,STTC,Specificity,0.9691176470588235
DNN,16,STTC,F1 score,0.47547169811320755
DNN,17,NORM,Precision,0.6456413890857547
DNN,17,NORM,Recall,0.9835706462212487
DNN,17,NORM,Specificity,0.5926229508196721
DNN,17,NORM,F1 score,0.7813021702838063
DNN,17,CD,Precision,0.5418006430868167
DNN,17,CD,Recall,0.9375
DNN,17,CD,Specificity,0.8431590656284761
DNN,17,CD,F1 score,0.6914893617021277
DNN,17,HYP,Precision,0.3758241758241758
DNN,17,HYP,Recall,0.8238095238095238
DNN,17,HYP,Specificity,0.8549848942598187
DNN,17,HYP,F1 score,0.5238095238095238
DNN,17,MI,Precision,0.4811320754716981
DNN,17,MI,Recall,0.5178571428571429
DNN,17,MI,Specificity,0.9367787255393879
DNN,17,MI,F1 score,0.5088495575221239
DNN,17,STTC,Precision,0.5609756097560976
DNN,17,STTC,Recall,0.40331491712707185
DNN,17,STTC,Specificity,0.9691235059760956
DNN,17,STTC,F1 score,0.4774193548387097
DNN,18,NORM,Precision,0.6458923512747875
DNN,18,NORM,Recall,0.9836065573770492
DNN,18,NORM,Specificity,0.592891760904685
DNN,18,NORM,F1 score,0.7814625850340136
DNN,18,CD,Precision,0.5418006430868167
DNN,18,CD,Recall,0.9375
DNN,18,CD,Specificity,0.843497031840259
DNN,18,CD,F1 score,0.6915887850467289
DNN,18,HYP,Precision,0.3764705882352941
DNN,18,HYP,Recall,0.8246445497630331
DNN,18,HYP,Specificity,0.8552238805970149
DNN,18,HYP,F1 score,0.5239616613418531
DNN,18,MI,Precision,0.4811715481171548
DNN,18,MI,Recall,0.5181818181818182
DNN,18,MI,Specificity,0.9367991845056065
DNN,18,MI,F1 score,0.5091743119266054
DNN,18,STTC,Precision,0.5619834710743802
DNN,18,STTC,Recall,0.4034090909090909
DNN,18,STTC,Specificity,0.9692001987083955
DNN,18,STTC,F1 score,0.4785276073619632
DNN,19,NORM,Precision,0.6459854014598541
DNN,19,NORM,Recall,0.9837837837837838
DNN,19,NORM,Specificity,0.5933710590137429
DNN,19,NORM,F1 score,0.7817561807331628
DNN,19,CD,Precision,0.5420098846787479
DNN,19,CD,Recall,0.9376693766937669
DNN,19,CD,Specificity,0.8435940099833611
DNN,19,CD,F1 score,0.6919032597266036
DNN,19,HYP,Precision,0.3764705882352941
DNN,19,HYP,Recall,0.8247422680412371
DNN,19,HYP,Specificity,0.8552429667519181
DNN,19,HYP,F1 score,0.5242070116861436
DNN,19,MI,Precision,0.4824561403508772
DNN,19,MI,Recall,0.5185185185185185
DNN,19,MI,Specificity,0.9369918699186992
DNN,19,MI,F1 score,0.5096153846153846
DNN,19,STTC,Precision,0.562962962962963
