predictor,n,diagnosis,score_fun,score
DNN,8,CD,Precision,0.5698729582577132
DNN,8,CD,Recall,0.8853868194842407
DNN,8,CD,Specificity,0.8676872607982504
DNN,8,CD,F1 score,0.6996547756041427
DNN,8,HYP,Precision,0.4837662337662338
DNN,8,HYP,Recall,0.7395833333333334
DNN,8,HYP,Specificity,0.9133738601823708
DNN,8,HYP,F1 score,0.5928853754940712
DNN,8,MI,Precision,0.5
DNN,8,MI,Recall,0.41545893719806765
DNN,8,MI,Specificity,0.9516616314199395
DNN,8,MI,F1 score,0.4623376623376623
DNN,8,STTC,Precision,0.5112781954887218
DNN,8,STTC,Recall,0.3619631901840491
DNN,8,STTC,Specificity,0.9673267326732673
DNN,8,STTC,F1 score,0.4359861591695502
DNN,9,NORM,Precision,0.669150521609538
DNN,9,NORM,Recall,0.9564755838641189
DNN,9,NORM,Specificity,0.644852354349561
DNN,9,NORM,F1 score,0.792354474370113
DNN,9,CD,Precision,0.5709219858156028
DNN,9,CD,Recall,0.8888888888888888
DNN,9,CD,Specificity,0.8682899833978971
DNN,9,CD,F1 score,0.6998813760379596
DNN,9,HYP,Precision,0.483974358974359
DNN,9,HYP,Recall,0.7397260273972602
DNN,9,HYP,Specificity,0.9135490394337715
DNN,9,HYP,F1 score,0.5930470347648262
DNN,9,MI,Precision,0.5
DNN,9,MI,Recall,0.4155251141552511
DNN,9,MI,Specificity,0.9520444220090863
DNN,9,MI,F1 score,0.46522781774580335
DNN,9,STTC,Precision,0.5112781954887218
DNN,9,STTC,Recall,0.3626373626373626
DNN,9,STTC,Specificity,0.9676294820717132
DNN,9,STTC,F1 score,0.43670886075949367
DNN,10,NORM,Precision,0.6691672918229558
DNN,10,NORM,Recall,0.9568706118355065
DNN,10,NORM,Specificity,0.645186953062848
DNN,10,NORM,F1 score,0.7924028268551236
DNN,10,CD,Precision,0.5716911764705882
DNN,10,CD,Recall,0.8897058823529411
DNN,10,CD,Specificity,0.8684636118598382
DNN,10,CD,F1 score,0.7017543859649122
DNN,10,HYP,Precision,0.4845360824742268
DNN,10,HYP,Recall,0.7414634146341463
DNN,10,HYP,Specificity,0.913767019667171
DNN,10,HYP,F1 score,0.5948103792415169
DNN,10,MI,Precision,0.5
DNN,10,MI,Recall,0.4186046511627907
DNN,10,MI,Specificity,0.9520897043832823
DNN,10,MI,F1 score,0.46568627450980393
DNN,10,STTC,Precision,0.5112781954887218
DNN,10,STTC,Recall,0.36363636363636365
DNN,10,STTC,Specificity,0.9676455948232952
DNN,10,STTC,F1 score,0.43795620437956206
DNN,11,NORM,Precision,0.6713338246131172
DNN,11,NORM,Recall,0.9569327731092437
DNN,11,NORM,Specificity,0.6454545454545455
DNN,11,NORM,F1 score,0.7925366503776099
DNN,11,CD,Precision,0.5737704918032787
DNN,11,CD,Recall,0.8897849462365591
DNN,11,CD,Specificity,0.8689692982456141
DNN,11,CD,F1 score,0.7023945267958951
DNN,11,HYP,Precision,0.48554913294797686
DNN,11,HYP,Recall,0.7421875
DNN,11,HYP,Specificity,0.9139303482587064
DNN,11,HYP,F1 score,0.5965583173996176
DNN,11,MI,Precision,0.5031055900621118
DNN,11,MI,Recall,0.4219409282700422
DNN,11,MI,Specificity,0.9521651560926485
DNN,11,MI,F1 score,0.46786632390745503
DNN,11,STTC,Precision,0.5135135135135135
DNN,11,STTC,Recall,0.36363636363636365
DNN,11,STTC,Specificity,0.9676777722526106
DNN,11,STTC,F1 score,0.4380952380952381
DNN,12,NORM,Precision,0.6713859910581222
DNN,12,NORM,Recall,0.9570230607966457
DNN,12,NORM,Specificity,0.6455798864557989
DNN,12,NORM,F1 score,0.7928007023705005
DNN,12,CD,Precision,0.5747126436781609
DNN,12,CD,Recall,0.8897849462365591
DNN,12,CD,Specificity,0.8690476190476191
DNN,12,CD,F1 score,0.7043189368770764
DNN,12,HYP,Precision,0.4859154929577465
DNN,12,HYP,Recall,0.7429906542056075
DNN,12,HYP,Specificity,0.9144303797468355
DNN,12,HYP,F1 score,0.5968379446640316
DNN,12,MI,Precision,0.5032258064516129
DNN,12,MI,Recall,0.4221105527638191
DNN,12,MI,Specificity,0.9522114895780376
DNN,12,MI,F1 score,0.4696132596685083
DNN,12,STTC,Precision,0.5196850393700787
DNN,12,STTC,Recall,0.36363636363636365
DNN,12,STTC,Specificity,0.967741935483871
DNN,12,STTC,F1 score,0.4391891891891892
DNN,13,NORM,Precision,0.6714610143830432
DNN,13,NORM,Recall,0.9570552147239264
DNN,13,NORM,Specificity,0.646053702196908
DNN,13,NORM,F1 score,0.7928633594429939
DNN,13,CD,Precision,0.5748031496062992
DNN,13,CD,Recall,0.8898071625344353
DNN,13,CD,Specificity,0.8691330756488128
DNN,13,CD,F1 score,0.7045951859956237
DNN,13,HYP,Precision,0.48742138364779874
DNN,13,HYP,Recall,0.7429906542056075
DNN,13,HYP,Specificity,0.9144572286143071
DNN,13,HYP,F1 score,0.5974499089253188
DNN,13,MI,Precision,0.5053191489361702
DNN,13,MI,Recall,0.42452830188679247
DNN,13,MI,Specificity,0.9523568170299037
DNN,13,MI,F1 score,0.4702702702702703
DNN,13,STTC,Precision,0.5217391304347826
DNN,13,STTC,Recall,0.3641304347826087
DNN,13,STTC,Specificity,0.9677579365079365
DNN,13,STTC,F1 score,0.4401294498381877
DNN,14,NORM,Precision,0.6717674062739097
DNN,14,NORM,Recall,0.9577006507592191
DNN,14,NORM,Specificity,0.6461897356143079
DNN,14,NORM,F1 score,0.7932862190812721
DNN,14,CD,Precision,0.5765124555160143
DNN,14,CD,Recall,0.8898550724637682
DNN,14,CD,Specificity,0.8694232861806311
DNN,14,CD,F1 score,0.7050847457627119
DNN,14,HYP,Precision,0.4886731391585761
DNN,14,HYP,Recall,0.7443946188340808
DNN,14,HYP,Specificity,0.9145601617795753
DNN,14,HYP,F1 score,0.5982905982905983
DNN,14,MI,Precision,0.5056818181818182
DNN,14,MI,Recall,0.4253393665158371
DNN,14,MI,Specificity,0.9526925012581782
DNN,14,MI,F1 score,0.47117794486215536
DNN,14,STTC,Precision,0.5241935483870968
DNN,14,STTC,Recall,0.3672316384180791
DNN,14,STTC,Specificity,0.9679012345679012
DNN,14,STTC,F1 score,0.4429065743944637
DNN,15,NORM,Precision,0.6718518518518518
DNN,15,NORM,Recall,0.9577319587628866
DNN,15,NORM,Specificity,0.6462035541195477
DNN,15,NORM,F1 score,0.7933810375670841
DNN,15,CD,Precision,0.5769881556683587
DNN,15,CD,Recall,0.8900804289544236
DNN,15,CD,Specificity,0.869896570495373
DNN,15,CD,F1 score,0.7053140096618358
DNN,15,HYP,Precision,0.4888888888888889
DNN,15,HYP,Recall,0.7452830188679245
DNN,15,HYP,Specificity,0.9146895507319536
DNN,15,HYP,F1 score,0.598825831702544
DNN,15,MI,Precision,0.5108695652173914
DNN,15,MI,Recall,0.42543859649122806
DNN,15,MI,Specificity,0.9527162977867203
DNN,15,MI,F1 score,0.4720812182741117
DNN,15,STTC,Precision,0.5255474452554745
DNN,15,STTC,Recall,0.3689839572192513
DNN,15,STTC,Specificity,0.9679170779861797
DNN,15,STTC,F1 score,0.44366197183098594
DNN,16,NORM,Precision,0.6720707442888725
DNN,16,NORM,Recall,0.9579055441478439
DNN,16,NORM,Specificity,0.6464730290456432
DNN,16,NORM,F1 score,0.7934929959331225
DNN,16,CD,Precision,0.5777777777777777
DNN,16,CD,Recall,0.8901098901098901
DNN,16,CD,Specificity,0.869896570495373
DNN,16,CD,F1 score,0.7060133630289532
DNN,16,HYP,Precision,0.4890282131661442
DNN,16,HYP,Recall,0.7454545454545455
DNN,16,HYP,Specificity,0.9153573238722758
DNN,16,HYP,F1 score,0.5988700564971752
DNN,16,MI,Precision,0.5111111111111111
DNN,16,MI,Recall,0.42592592592592593
DNN,16,MI,Specificity,0.9529113924050633
DNN,16,MI,F1 score,0.472636815920398
DNN,16,STTC,Precision,0.5263157894736842
DNN,16,STTC,Recall,0.3695652173913043
DNN,16,STTC,Specificity,0.967983991995998
DNN,16,STTC,F1 score,0.4444444444444444
DNN,17,NORM,Precision,0.6721311475409836
DNN,17,NORM,Recall,0.9582059123343527
DNN,17,NORM,Specificity,0.6470588235294118
DNN,17,NORM,F1 score,0.7936226749335695
DNN,17,CD,Precision,0.5780141843971631
DNN,17,CD,Recall,0.8914285714285715
DNN,17,CD,Specificity,0.8705947136563876
DNN,17,CD,F1 score,0.7065101387406617
DNN,17,HYP,Precision,0.48955223880597015
DNN,17,HYP,Recall,0.746031746031746
DNN,17,HYP,Specificity,0.9154504277805737
DNN,17,HYP,F1 score,0.599290780141844
DNN,17,MI,Precision,0.5119047619047619
DNN,17,MI,Recall,0.4260869565217391
DNN,17,MI,Specificity,0.9529828109201214
DNN,17,MI,F1 score,0.4727272727272727
DNN,17,STTC,Precision,0.5275590551181102
DNN,17,STTC,Recall,0.3696969696969697
DNN,17,STTC,Specificity,0.9680275454992622
DNN,17,STTC,F1 score,0.44528301886792454
DNN,18,NORM,Precision,0.672782874617737
DNN,18,NORM,Recall,0.9583766909469302
DNN,18,NORM,Specificity,0.6471048513302035
DNN,18,NORM,F1 score,0.7936786654960492
DNN,18,CD,Precision,0.5780346820809249
DNN,18,CD,Recall,0.8917525773195877
DNN,18,CD,Specificity,0.8706521739130435
DNN,18,CD,F1 score,0.7067357512953368
DNN,18,HYP,Precision,0.4897260273972603
DNN,18,HYP,Recall,0.7474747474747475
DNN,18,HYP,Specificity,0.9155354449472096
DNN,18,HYP,F1 score,0.5995975855130785
DNN,18,MI,Precision,0.5126903553299492
DNN,18,MI,Recall,0.4264705882352941
DNN,18,MI,Specificity,0.9532282663955262
DNN,18,MI,F1 score,0.47668393782383417
DNN,18,STTC,Precision,0.5289855072463768
DNN,18,STTC,Recall,0.3699421965317919
DNN,18,STTC,Specificity,0.9680275454992622
DNN,18,STTC,F1 score,0.4460431654676259
DNN,19,NORM,Precision,0.6736842105263158
DNN,19,NORM,Recall,0.9588353413654619
DNN,19,NORM,Specificity,0.647887323943662
DNN,19,NORM,F1 score,0.7939784946236559
DNN,19,CD,Precision,0.5784671532846716
DNN,19,CD,Recall,0.8920308483290489
DNN,19,CD,Specificity,0.8709497206703911
DNN,19,CD,F1 score,0.7069154774972558
DNN,19,HYP,Precision,0.49019607843137253
DNN,19,HYP,Recall,0.7477064220183486
DNN,19,HYP,Specificity,0.9156075241484494
DNN,19,HYP,F1 score,0.6
DNN,19,MI,Precision,0.5132275132275133
DNN,19,MI,Recall,0.42792792792792794
DNN,19,MI,Specificity,0.9532994923857868
DNN,19,MI,F1 score,0.4767123287671233
DNN,19,STTC,Precision,0.5298507462686567
DNN,19,STTC,Recall,0.3706293706293706
DNN,19,STTC,Specificity,0.9680432645034415
DNN,19,STTC,F1 score,0.44673539518900346
DNN,20,NORM,Precision,0.6737000753579503
DNN,20,NORM,Recall,0.9591439688715954
DNN,20,NORM,Specificity,0.648
DNN,20,NORM,F1 score,0.794092093831451
DNN,20,CD,Precision,0.5787545787545788
DNN,20,CD,Recall,0.8921832884097035
DNN,20,CD,Specificity,0.8710027100271003
DNN,20,CD,F1 score,0.7069555302166477
DNN,20,HYP,Precision,0.49056603773584906
DNN,20,HYP,Recall,0.748792270531401
DNN,20,HYP,Specificity,0.9158266129032258
DNN,20,HYP,F1 score,0.6004056795131846
DNN,20,MI,Precision,0.5139664804469274
DNN,20,MI,Recall,0.42857142857142855
DNN,20,MI,Specificity,0.9533231861998985
DNN,20,MI,F1 score,0.47752808988764045
DNN,20,STTC,Precision,0.5309734513274337
DNN,20,STTC,Recall,0.37155963302752293
DNN,20,STTC,Specificity,0.9680479281078382
DNN,20,STTC,F1 score,0.44680851063829785
DNN,21,NORM,Precision,0.673848439821694
DNN,21,NORM,Recall,0.959445037353255
DNN,21,NORM,Specificity,0.6480582524271845
DNN,21,NORM,F1 score,0.7952127659574468
DNN,21,CD,Precision,0.5789473684210527
DNN,21,CD,Recall,0.8923076923076924
DNN,21,CD,Specificity,0.8712493180578287
DNN,21,CD,F1 score,0.7070484581497798
DNN,21,HYP,Precision,0.49079754601226994
DNN,21,HYP,Recall,0.748898678414097
DNN,21,HYP,Specificity,0.9160343955488113
DNN,21,HYP,F1 score,0.6011342155009451
DNN,21,MI,Precision,0.5146198830409356
DNN,21,MI,Recall,0.42924528301886794
DNN,21,MI,Specificity,0.9533468559837728
DNN,21,MI,F1 score,0.47752808988764045
DNN,21,STTC,Precision,0.5323741007194245
DNN,21,STTC,Recall,0.3717277486910995
DNN,21,STTC,Specificity,0.9681592039800995
DNN,21,STTC,F1 score,0.4472573839662447
DNN,22,NORM,Precision,0.6742479823917829
DNN,22,NORM,Recall,0.9594742606790799
DNN,22,NORM,Specificity,0.6482371794871795
DNN,22,NORM,F1 score,0.7952652345462516
DNN,22,CD,Precision,0.5790408525754884
DNN,22,CD,Recall,0.8924731182795699
DNN,22,CD,Specificity,0.8714053174172545
DNN,22,CD,F1 score,0.7071583514099783
DNN,22,HYP,Precision,0.4919614147909968
DNN,22,HYP,Recall,0.75
DNN,22,HYP,Specificity,0.9161125319693094
DNN,22,HYP,F1 score,0.6011787819253438
DNN,22,MI,Precision,0.514792899408284
DNN,22,MI,Recall,0.42924528301886794
DNN,22,MI,Specificity,0.9534412955465587
DNN,22,MI,F1 score,0.47761194029850745
DNN,22,STTC,Precision,0.5333333333333333
DNN,22,STTC,Recall,0.3727810650887574
DNN,22,STTC,Specificity,0.9681684622918707
DNN,22,STTC,F1 score,0.44805194805194803
DNN,23,NORM,Precision,0.6744186046511628
DNN,23,NORM,Recall,0.9595015576323987
DNN,23,NORM,Specificity,0.6483084185680567
DNN,23,NORM,F1 score,0.7953736654804271
DNN,23,CD,Precision,0.5793103448275863
DNN,23,CD,Recall,0.8925831202046036
DNN,23,CD,Specificity,0.8714837286265857
DNN,23,CD,F1 score,0.7076222980659841
DNN,23,HYP,Precision,0.4937106918238994
DNN,23,HYP,Recall,0.75
DNN,23,HYP,Specificity,0.9163710086163204
DNN,23,HYP,F1 score,0.6015325670498084
DNN,23,MI,Precision,0.5157894736842106
DNN,23,MI,Recall,0.4318181818181818
DNN,23,MI,Specificity,0.9535353535353536
DNN,23,MI,F1 score,0.4776902887139108
DNN,23,STTC,Precision,0.5333333333333333
DNN,23,STTC,Recall,0.3743016759776536
DNN,23,STTC,Specificity,0.9681840430739109
DNN,23,STTC,F1 score,0.44837758112094395
DNN,24,NORM,Precision,0.6750369276218612
DNN,24,NORM,Recall,0.9595854922279793
DNN,24,NORM,Specificity,0.6483155299917831
DNN,24,NORM,F1 score,0.7954144620811288
DNN,24,CD,Precision,0.5814360770577933
DNN,24,CD,Recall,0.8928571428571429
DNN,24,CD,Specificity,0.8716960352422908
DNN,24,CD,F1 score,0.7077267637178052
DNN,24,HYP,Precision,0.4937888198757764
DNN,24,HYP,Recall,0.7512953367875648
DNN,24,HYP,Specificity,0.9164133738601824
DNN,24,HYP,F1 score,0.6015625
DNN,24,MI,Precision,0.5163043478260869
DNN,24,MI,Recall,0.43243243243243246
DNN,24,MI,Specificity,0.9536523929471032
DNN,24,MI,F1 score,0.4778761061946903
DNN,24,STTC,Precision,0.5344827586206896
DNN,24,STTC,Recall,0.3743016759776536
DNN,24,STTC,Specificity,0.9682306940371457
DNN,24,STTC,F1 score,0.449438202247191
DNN,25,NORM,Precision,0.6752655538694993
DNN,25,NORM,Recall,0.9596690796277145
DNN,25,NORM,Specificity,0.6488740617180984
DNN,25,NORM,F1 score,0.7954644570431749
DNN,25,CD,Precision,0.5814360770577933
DNN,25,CD,Recall,0.893048128342246
DNN,25,CD,Specificity,0.8718510405257394
DNN,25,CD,F1 score,0.7078534031413612
DNN,25,HYP,Precision,0.4941860465116279
DNN,25,HYP,Recall,0.7513227513227513
DNN,25,HYP,Specificity,0.9164969450101833
DNN,25,HYP,F1 score,0.6019417475728155
DNN,25,MI,Precision,0.5168539325842697
DNN,25,MI,Recall,0.43317972350230416
DNN,25,MI,Specificity,0.9537131230925737
DNN,25,MI,F1 score,0.4779582366589327
DNN,25,STTC,Precision,0.5352112676056338
DNN,25,STTC,Recall,0.375
DNN,25,STTC,Specificity,0.9682382133995037
DNN,25,STTC,F1 score,0.45
DNN,26,NORM,Precision,0.6754966887417219
DNN,26,NORM,Recall,0.9596774193548387
DNN,26,NORM,Specificity,0.6488853503184714
DNN,26,NORM,F1 score,0.7956403269754768
DNN,26,CD,Precision,0.5818815331010453
DNN,26,CD,Recall,0.8932291666666666
DNN,26,CD,Specificity,0.8718633208756006
DNN,26,CD,F1 score,0.7081967213114754
DNN,26,HYP,Precision,0.4950166112956811
DNN,26,HYP,Recall,0.7524271844660194
DNN,26,HYP,Specificity,0.9168356997971603
DNN,26,HYP,F1 score,0.601980198019802
DNN,26,MI,Precision,0.5175879396984925
DNN,26,MI,Recall,0.43333333333333335
DNN,26,MI,Specificity,0.9537366548042705
DNN,26,MI,F1 score,0.47837150127226463
DNN,26,STTC,Precision,0.5353535353535354
DNN,26,STTC,Recall,0.3756345177664975
DNN,26,STTC,Specificity,0.9682462139716659
DNN,26,STTC,F1 score,0.45051194539249145
DNN,27,NORM,Precision,0.6757153338224505
DNN,27,NORM,Recall,0.95995995995996
DNN,27,NORM,Specificity,0.6490787269681743
DNN,27,NORM,F1 score,0.7962881131241715
DNN,27,CD,Precision,0.5827067669172933
DNN,27,CD,Recall,0.8935064935064935
DNN,27,CD,Specificity,0.8718918918918919
DNN,27,CD,F1 score,0.7083825265643447
DNN,27,HYP,Precision,0.495114006514658
DNN,27,HYP,Recall,0.7526881720430108
DNN,27,HYP,Specificity,0.9169169169169169
DNN,27,HYP,F1 score,0.602020202020202
DNN,27,MI,Precision,0.518918918918919
DNN,27,MI,Recall,0.43349753694581283
DNN,27,MI,Specificity,0.9538305428716387
DNN,27,MI,F1 score,0.47858942065491183
DNN,27,STTC,Precision,0.5373134328358209
DNN,27,STTC,Recall,0.37575757575757573
DNN,27,STTC,Specificity,0.9682539682539683
DNN,27,STTC,F1 score,0.45051194539249145
DNN,28,NORM,Precision,0.6759608138658628
DNN,28,NORM,Recall,0.9601990049751243
DNN,28,NORM,Specificity,0.6493506493506493
DNN,28,NORM,F1 score,0.796617712505563
DNN,28,CD,Precision,0.5827586206896552
DNN,28,CD,Recall,0.8935574229691877
DNN,28,CD,Specificity,0.8721384701284198
DNN,28,CD,F1 score,0.708803611738149
DNN,28,HYP,Precision,0.49523809523809526
DNN,28,HYP,Recall,0.7531914893617021
DNN,28,HYP,Specificity,0.917090539165819
DNN,28,HYP,F1 score,0.6028368794326241
DNN,28,MI,Precision,0.5191256830601093
DNN,28,MI,Recall,0.4336734693877551
DNN,28,MI,Specificity,0.9538615847542627
DNN,28,MI,F1 score,0.4787234042553192
DNN,28,STTC,Precision,0.5384615384615384
DNN,28,STTC,Recall,0.3770491803278688
DNN,28,STTC,Specificity,0.9684262456832757
DNN,28,STTC,F1 score,0.4511784511784512
DNN,29,NORM,Precision,0.6764705882352942
DNN,29,NORM,Recall,0.960204081632653
DNN,29,NORM,Specificity,0.649402390438247
DNN,29,NORM,F1 score,0.7969018932874354
DNN,29,CD,Precision,0.5827586206896552
DNN,29,CD,Recall,0.8937823834196891
DNN,29,CD,Specificity,0.8723287671232877
DNN,29,CD,F1 score,0.7088607594936709
DNN,29,HYP,Precision,0.4952978056426332
DNN,29,HYP,Recall,0.7533632286995515
DNN,29,HYP,Specificity,0.9171243135297055
DNN,29,HYP,F1 score,0.6033519553072626
DNN,29,MI,Precision,0.5191256830601093
DNN,29,MI,Recall,0.43414634146341463
DNN,29,MI,Specificity,0.9539769884942472
DNN,29,MI,F1 score,0.4787234042553192
DNN,29,STTC,Precision,0.5413533834586466
DNN,29,STTC,Recall,0.3782051282051282
DNN,29,STTC,Specificity,0.9684526790185278
DNN,29,STTC,F1 score,0.45121951219512196
DNN,30,NORM,Precision,0.6769456681350955
DNN,30,NORM,Recall,0.9603658536585366
DNN,30,NORM,Specificity,0.6494252873563219
DNN,30,NORM,F1 score,0.7969588550983899
DNN,30,CD,Precision,0.5830258302583026
DNN,30,CD,Recall,0.8941504178272981
DNN,30,CD,Specificity,0.8725165562913907
DNN,30,CD,F1 score,0.70995670995671
DNN,30,HYP,Precision,0.49538461538461537
